89	4145744.37344	3330932.34619
90	4132526.43451	3313015.9609
91	4127033.57621	3301353.38474
92	4135660.30132	3301019.50682
93	4136695.14909	3290291.34825
94	4133718.65723	3269025.5345
95	4217850.95883	3274267.49501
96	4218339.02208	3262981.22918
97	4118637.9571	3236957.33532
98	4218221.20001	3359131.98919
99	4221010.64782	3339487.52857
100	4285457.86356	3418103.52858
101	4326174.98113	3397204.90366
102	4301057.05186	3373508.90776
103	4322661.52069	3366346.93119
104	4347061.66961	3379471.8334
105	4362033.7047	3365927.96072
106	4362181.55763	3348719.82892
107	4361361.83546	3319044.29713
108	4117723.92076	3178202.37665
109	4111829.19481	3169536.0163
110	4134845.76491	3162105.19449
111	4171588.21295	3165636.0226
112	4205087.22152	3126778.78346
113	4224915.79982	3151287.45853
114	4147500.83718	3109417.15432
115	4126775.67903	3095319.80942
116	4209052.98918	3086341.8694
117	4216682.58638	3073722.99728
118	4214110.291	3058349.77445
119	4226461.28365	3073534.70161
120	4075263.25458	3085052.45942
121	4085897.5237	3144541.78607
122	4101375.32079	3141473.64477
123	4109909.24335	3150019.27444
124	4102702.76071	3155075.43607
125	4117661.62711	3063613.09006
126	4110123.40319	3119132.74722
127	4096870.39946	3114945.67981
128	4057410.98142	3103758.03213
129	4097576.03181	3079285.50391
130	4088448.54958	3110571.25505
131	4081700.03311	3110287.40649
132	4079126.21318	3103281.63562
133	4147624.11794	3034035.377
134	4079892.00253	3038511.83886
135	4205398.91908	3005144.09882
136	4086046.63956	3155820.16749
137	4177490.04328	3266966.18623
138	4125961.92267	3158505.64344
139	4097481.02318	3097772.63058
140	4141788.44918	3028371.61977
141	4207453.32384	2554136.21534
142	4216113.26781	2527434.59626
143	4205974.8882	2517537.33887
144	4251996.78965	2528764.12114
145	4236506.34876	2506549.0189
146	4195505.08063	2556253.10754
147	4223605.86969	2504882.58798
148	4241826.16664	2470981.10129
149	4261239.2677	2456555.84911
150	3628760.97556	2640868.33993
151	3565150.80928	2676697.02456
152	3507214.59893	2554595.30393
153	3643265.58221	2575615.15695
154	3705978.55655	3026797.72815
155	3700243.41648	3027087.52797
156	3700860.20464	2762852.95878
157	3798068.87458	3031836.97269
158	3855829.30709	3087668.14814
159	3840214.83123	3105258.24922
160	3869383.59165	3119316.22374
161	3863099.52395	3134891.25815
162	3883685.12702	3127983.53371
163	3882909.13573	3120970.48243
164	3912985.02515	3129235.41764
165	3917541.48586	3139627.11913
166	3914326.03589	3114693.616
167	3929282.23594	3100228.00183
168	3913461.33607	3094667.95968
169	3912358.24662	3076077.83176
170	3922122.91765	3081538.66952
171	3914884.95873	3060032.45062
172	3939311.66626	3122103.8676
173	3943277.91842	3130012.64763
174	3927716.32402	3151846.99668
175	3890998.0557	3163891.2482
176	3923975.76439	3158365.1129
177	3979134.11937	3182054.45825
178	3965497.71062	3190635.24478
179	3953448.77399	3205930.55533
180	3922333.54065	3219916.26683
181	3953655.0688	3220627.01549
182	3977792.20262	3115732.50934
183	3982192.64821	3249045.63587
184	3970931.50849	3261495.99926
185	3960881.42075	3266108.64085
186	3976424.89005	3256514.02088
187	4022289.84452	3281094.83784
188	4025416.07401	3199296.62771
189	4028404.11794	3171569.49555
190	4013777.6808	3151595.64993
191	4031755.04029	3125816.91415
192	4024168.41653	3117422.32702
193	4001827.96472	3090507.23125
194	3991854.255	3098909.01803
195	4029318.22373	3098409.41402
196	3930320.26041	3055839.4917
197	3940358.04673	3054385.1066
198	3957353.8081	3052459.06015
199	3927155.38243	3043702.79294
200	3938794.53792	3045308.40793
201	3953745.24052	3045996.8761
202	3978911.21271	3061591.73621
203	3982591.64279	3045451.45948
204	3968212.36794	3022732.4977
205	4026651.72238	3035000.7557
206	4038226.30061	3031888.15193
207	4023124.18079	3016487.18669
208	4065061.92241	3217597.52429
209	4115557.71625	3330323.28902
210	4094969.66323	3238393.24971
211	4230045.16116	3027866.31159
212	4215212.5681	3012129.09923
213	4606307.53235	3215669.25722
214	4490817.36841	3171645.22758
215	4490145.32637	3191632.85235
216	4437489.7767	3173259.04837
217	4468925.51579	3094061.28624
218	4419884.43005	3056638.74379
219	4418526.77193	3044115.56344
220	4423225.41209	3027959.30955
221	4467789.53209	3035898.02676
222	4547634.65427	3083169.70456
223	4539567.09424	3077192.10829
224	4554833.41238	3072857.65146
225	4605975.14184	3067290.80049
226	4605222.83125	3029700.77159
227	4609810.73271	3119456.11151
228	4609073.21064	3132560.57271
229	4508265.42893	3141618.77805
230	4568172.63432	3274972.17451
231	4559157.92568	3272025.89278
232	4547881.07528	3276500.17116
233	4542974.72557	3283785.5593
234	4400495.6589	3226292.3215
235	4388636.37293	3249868.55896
236	4358274.12687	3110188.69306
237	4360313.08742	3100831.006
238	4575752.40564	3275984.35904
239	4483744.13428	3149528.10879
240	4627439.54849	3047234.74508
241	4553603.18879	3055913.4327
242	4586604.13243	3065008.35499
243	4325893.30313	3234410.40346
244	4286932.68968	3206401.71926
245	4285502.33733	3167665.20596
246	4295406.59089	3125737.89722
247	4250207.83863	3256787.86615
248	4238629.43286	3226964.40876
249	4252736.20126	3189875.73453
250	4242113.09015	3154407.03262
251	4248183.22087	3142441.51702
252	4266250.79244	3113469.77003
253	4254897.95	3117353.29561
254	4299576.34392	3090728.53745
255	4305400.74001	3057593.40214
256	4253656.86878	3020520.1156
257	4456313.7658	2140169.9257
258	4444155.57628	2146087.8753
259	4384712.13975	2215927.30921
260	4377027.2903	2213478.46417
261	4417482.53134	2250074.16878
262	4427166.91927	2254510.40592
263	4395542.19329	2309900.59365
264	4361189.80765	2272687.41127
265	4359586.98337	2249776.25845
266	4550051.80016	2315587.15302
267	4511712.60668	2331398.11419
268	4476677.93508	2346817.51946
269	4485857.75612	2370638.40951
270	4497491.56758	2377402.95158
271	4491514.04722	2351507.40149
272	4508342.93585	2426335.18656
273	4494645.25575	2442356.92577
274	4487593.35249	2440008.73377
275	4440897.24168	2410288.93977
276	4433690.5717	2385142.23934
277	4406053.37869	2381825.96836
278	4401767.57524	2356052.87861
279	4385036.27763	2380848.67745
280	4374779.35243	2380747.25729
281	4386455.37021	2392292.73813
282	4407418.73227	2431141.51469
283	4421165.37422	2430644.32509
284	4308035.96696	2439363.8479
285	4318689.20422	2396486.90344
286	4316345.77161	2340246.22302
287	4477802.77208	2470456.60856
288	4493767.35495	2493710.84317
289	4295880.80878	2435951.66066
290	4287573.72217	2444279.53228
291	4282141.72178	2438788.76702
292	4304830.11168	2475976.55197
293	4318004.36172	2464903.93403
294	4330174.5539	2501520.61583
295	4286450.51632	2505760.27075
296	4308792.33927	2504289.75829
297	4354980.90997	2498849.01593
298	4323853.00052	2507731.60978
299	4306879.25316	2517419.99322
300	4265261.88486	2525961.45782
301	4296893.17257	2443543.88038
302	4439954.77494	2506183.94732
303	4273291.91236	2500327.1108
304	4124339.65706	2373765.42227
305	4101031.23286	2343625.70173
306	4110039.95632	2418974.66232
307	4082782.27296	2450985.05431
308	4231961.04444	2431014.04624
309	4181848.24863	2467757.24849
310	3515278.89828	2953705.68966
311	3492031.1285	2990856.37329
312	3492887.57084	3003907.55091
313	3475006.93512	2998971.27855
314	3470566.09362	2792956.57446
315	3588618.93402	2728815.58305
316	3636841.36834	2756020.25093
317	3647421.74342	2753528.56971
318	3671201.58672	2760798.21003
319	3653505.91008	2733143.96911
320	3680893.12101	2919824.68758
321	3684337.83589	2998063.79747
322	3662395.7052	3013894.74907
323	3622367.55483	2981483.87509
324	4326729.83256	2984872.30573
325	4288787.04643	2912882.76559
326	4218367.57522	2917406.15602
327	4218569.85999	2907102.71085
328	4271329.01653	2909382.50129
329	4279293.21839	2862074.13885
330	4285950.63452	2840227.427
331	4190949.21262	2776261.83713
332	4202944.95934	2881375.55806
333	4261116.35355	2844683.43008
334	4198873.83899	2948110.10628
335	4211563.17826	2952680.79026
336	4207732.4453	2938825.01977
337	4213645.60159	2978086.65242
338	4206016.73922	2987337.30074
339	4258748.51996	2883469.05704
340	4190966.0748	2759306.25849
341	4206263.19092	2770471.13472
342	4111930.09171	2803538.00252
343	4203441.4884	2906732.7846
344	4201458.02074	2897688.98987
345	4209322.98107	2946593.03993
346	4121996.44893	2933689.33087
347	4098791.52986	2931425.02017
348	4148506.19512	2724207.35524
349	4134900.17414	2712382.79493
350	4124110.52943	2712298.45981
351	4129966.84269	2703010.6375
352	4124447.54529	2704110.34353
353	4116432.52756	2704398.03416
354	4098449.77722	2702359.90534
355	4099314.48511	2684609.0685
356	4143519.87402	2712101.90182
357	4137911.91815	2700474.70053
358	4147125.39894	2698817.82878
359	4162720.3511	2715610.25563
360	4172600.98373	2656315.42947
361	4153890.79697	2676361.96447
362	4197592.37479	2676140.3385
363	4160286.96803	2683439.52356
364	4265889.0736	2689125.03156
365	4267860.62581	2701815.04912
366	4266426.05186	2680496.37814
367	4149817.66918	2738111.42059
368	4123295.79438	2694454.12921
369	4136301.65035	2726568.07155
370	4227541.22212	2669304.15194
371	4079702.08702	2663221.68103
372	4011644.57565	2572186.5339
373	4050875.8819	2615865.09318
374	4062981.85858	2638508.17757
375	4096299.48689	2607903.3881
376	4212225.58199	2629190.37931
377	4212621.21576	2636661.16582
378	4206520.6682	2627058.66628
379	4198604.84679	2617874.748
380	4221061.00987	2618931.97316
381	4230210.21542	2627004.68179
382	4213198.04084	2611971.16379
383	4240537.9566	2629091.47854
384	4253456.19901	2633410.30382
385	4266320.38749	2634019.13812
386	4255107.78811	2643112.1854
387	4278005.68504	2614478.03727
388	5139319.47988	2262695.76217
389	5302723.85606	2198429.61338
390	5690544.72658	2235450.84697
391	5715435.01402	2410252.41501
392	5578236.81636	2356230.91098
393	5737789.16585	2326957.1758
394	4985319.16862	2338324.46115
395	5003366.99363	2326608.96963
396	5012321.7423	2250530.4489
397	4577621.41687	2539013.84184
398	4568346.47416	2538003.62922
399	4580702.64449	2526439.4661
400	4553387.46079	2552513.93035
401	4731005.51653	2788800.35187
402	4732826.2862	2774969.37319
403	4508318.99998	2705837.64367
404	4361354.34834	2674400.59481
405	4343348.14179	2735424.55413
406	4475117.69987	2762348.1997
407	4289512.95991	2684630.96785
408	4295736.47816	2693071.6066
409	4295047.1282	2722729.75133
410	4287720.83381	2731242.37048
411	4271676.89809	2768287.48663
412	4307907.96556	2791086.90754
413	4342489.08316	2635574.31677
414	4301582.35047	2716650.95292
415	4291315.91617	2714275.10572
416	4335134.19687	2579899.48106
417	4296612.02913	2605943.4461
418	4311689.0826	2623440.98043
419	4325030.95636	2617990.74997
420	4229806.1336	2793645.31556
421	4223064.57939	2824644.75204
422	4324503.55341	2795916.05879
423	4288184.03742	2810543.82346
424	4355918.46228	2817821.9635
425	4334151.59747	2821359.78131
426	4384705.76536	2837459.5943
427	4383664.73377	2822914.52391
428	4386185.73524	2813860.91162
429	4397853.68612	2815829.0578
430	4353024.89725	2830519.71528
431	4336522.47856	2837714.27925
432	4417366.36948	2806450.02856
433	4426003.10757	2798131.10079
434	4411836.86853	2773657.90235
435	4454002.44901	2811457.67569
436	4462267.56833	2803791.58927
437	4450540.35839	2804106.34401
438	4443010.58897	2797272.6494
439	4260855.06972	2820463.88945
440	4458350.50411	2831553.74909
441	4436066.48835	2858897.68458
442	4494102.86401	2845901.99501
443	4398684.93451	2954544.07633
444	4398097.51506	2995128.47995
445	4380977.65089	2991269.1777
446	4344677.84917	2990980.45186
447	4331018.62213	2989725.53497
448	4323208.67343	2993957.18758
449	4322424.2018	3010920.31795
450	4324406.17074	2950946.73298
451	4277221.25862	2951732.37064
452	4944263.8611	3189976.18409
453	4940331.26869	3166421.73616
454	4954027.18683	3166298.18086
455	4902100.24768	3152179.42595
456	4939063.54488	3148663.99037
457	4840275.67807	3162425.41923
458	4854694.48318	3201482.86948
459	4766722.72603	3160250.68431
460	4638980.6204	3235080.24587
461	4625343.50751	3233624.26676
462	4624497.22511	3198588.31609
463	4627762.63501	3187929.88015
464	4629946.70137	3170572.25781
465	4620532.99977	3164577.05647
466	4664772.95606	3139031.26779
467	4654451.19037	3152220.78278
468	4841289.54704	3537013.26837
469	4884564.14562	3493521.22988
470	5009541.01224	3370162.96283
471	5011856.78965	3354049.52896
472	5020535.43043	3298652.07052
473	4858283.59651	3361866.13145
474	4634538.00563	3150950.75275
475	4621764.04217	3130879.51961
476	5064611.65676	3327332.22343
477	5055372.25366	3328756.62935
478	5061032.21241	3336689.75061
479	5192960.69423	3402064.46046
480	5124430.19399	3214963.24696
481	5196517.9243	3188758.3459
482	5128125.66937	3172353.30019
483	4970633.92946	3096395.40194
484	4923276.01731	3071202.16053
485	4933780.89292	3070945.38739
486	4917780.53464	3039948.88536
487	4957317.60818	3108185.64196
488	4464081.16742	2955152.93002
489	4459317.66092	2877208.92198
490	4532716.85884	2971541.73371
491	4561659.72161	2968331.30638
492	4565342.23988	2950695.63817
493	4610368.81898	2901755.84662
494	4631676.49507	2903691.66865
495	4639541.45377	2918999.42921
496	4637174.70062	2875807.83983
497	4662647.42685	2898894.23108
498	4775625.04383	2890182.63144
499	4733837.55018	2931408.72485
500	4736870.44095	2948744.18298
501	4785899.85349	2941654.50011
502	4758693.77734	2899930.09469
503	4765755.52077	2872997.04177
504	4626141.93756	2975374.38044
505	4609983.05123	2981144.29301
506	4616416.50772	2994863.15863
507	4629679.65686	2988944.16736
508	4735032.06135	3040067.0595
509	4805760.78179	2995544.96009
510	4829465.50998	3029079.5761
511	4867406.79739	3009059.84843
512	4866257.32362	2939613.13968
513	4825527.82388	2890918.30919
514	4869450.35098	2927270.77434
515	4803968.44897	2983467.38635
516	4706652.80813	3011866.7059
517	4702527.57733	3055422.06194
518	4641430.52973	3063171.18664
519	4650216.78419	3043665.68678
520	4938860.48491	2981913.77586
521	4925923.38257	3002061.82954
522	4931654.11209	3010940.72182
523	4896263.86509	2880887.30586
524	4962294.03096	2943626.51421
525	5002537.82051	2922568.89611
526	5176875.49049	3015669.15058
527	5203603.1417	2903578.5769
528	5126097.26929	2893356.79403
529	5035683.30149	2924926.27421
530	4963699.60603	2853649.61453
531	5158940.62642	3055346.88224
532	5133839.01184	3052009.93769
533	5118261.9926	3056235.23368
534	5120009.93239	3067140.65588
535	5115779.91093	3035917.72649
536	5098475.66584	3037285.14888
537	5058887.31778	2855214.42987
538	4954108.17245	2822139.6389
539	4954669.563	2855887.12921
540	4940252.50854	2843653.00901
541	4934599.51688	2827167.42019
542	4946270.71874	2825195.04918
543	4930585.91625	2815497.05167
544	4882126.75897	2854475.6045
545	4890255.09616	2843453.3373
546	4893839.72465	2777890.7323
547	4842124.30805	2824123.9415
548	4854551.97266	2799632.16899
549	5135099.88483	2831652.70155
550	5107430.8021	2845482.96317
551	5012634.61234	2773060.42794
552	5058099.40136	2714124.131
553	5230094.64488	2723001.78619
554	4932798.97181	2686446.21585
555	4812615.75721	2702257.57754
556	4781735.32983	2707517.75683
557	5180561.80562	2665352.75452
558	4994987.73282	2639602.73661
559	4864491.85627	2645877.16924
560	4827576.77156	2606563.63383
561	4952772.47343	2584689.33299
562	5113579.17295	2631451.40834
563	4923261.55663	2612760.51271
564	5078246.65885	2597601.70812
565	5056241.17346	2581401.39875
566	4756038.13684	2602991.90109
567	4748152.84855	2577469.10189
568	4743648.6249	2541313.75675
569	4766990.82191	2520484.75756
570	4993997.32976	2502572.18043
571	5014348.54838	2439275.56411
572	4738572.2742	2643752.26665
573	4656684.0038	2573427.53921
574	4650071.51202	2523462.38638
575	4882989.35606	2420313.82712
576	4771318.37947	2358238.91528
577	4809453.94127	2509005.77904
578	5134075.1211	2452570.98088
579	5563425.78835	2668935.72764
580	5422764.05787	2535394.96897
581	5485449.49007	2495902.83271
582	5417284.2762	2495055.54417
583	5401633.37087	2500389.6144
584	5312728.16512	2466690.49807
585	5510355.54311	2463623.14489
586	5208216.38084	2479354.33493
587	5299772.65343	2411680.89235
588	5387541.22303	2753675.41004
589	5386374.07636	2739632.45338
590	5323724.24514	2577850.2992
591	5196031.72637	2385178.51216
592	5373312.76141	2522719.78191
593	5603980.61169	2798649.6148
594	5617264.12271	2750153.83102
595	5665656.47242	2663181.36587
596	5713489.43419	2668728.87242
597	5746185.66836	2637602.84767
598	5727421.85565	2570281.1594
599	5756935.78765	2538944.2258
600	5778390.75464	2527760.50579
601	5795352.35561	2522860.11058
602	5692549.80289	2503050.31146
603	5592522.62167	2495502.00996
604	5566677.00081	2644650.74573
605	5800576.08604	2637471.22061
606	5646316.02036	2602279.65372
607	5594246.19116	2574517.92187
608	5557870.37155	1742381.91688
609	5538926.66922	1753683.16988
610	5552576.63586	1764423.0081
611	5547083.63706	1787666.51751
612	5527621.80024	1794772.4327
613	5522386.71315	1766694.30689
614	5477175.01347	1812848.11156
615	5434729.63968	1797329.93956
616	5330362.27809	1810838.42282
617	5283130.91706	1872052.141
618	5356198.25095	1905392.26944
619	5392188.39648	1916990.81422
620	5320729.092	1990811.60859
621	5342783.59415	2016878.70361
622	5098230.29458	2197314.50674
623	5417613.99551	2047079.93129
624	5437559.25407	2056069.83682
625	5321683.32076	2027350.68013
626	5290736.24085	2044980.91226
627	5286677.83699	2067894.49888
628	5519860.14479	2104273.24163
629	5334898.05231	2135250.48321
630	5335517.32433	2166628.97875
631	5358548.90421	2216602.42943
632	5294256.46489	2181934.37819
633	5410505.64005	2204162.41656
634	5607789.72792	2130435.9606
635	5387527.41965	2253149.27717
636	5386721.47018	2286036.14069
637	5471923.68274	2234065.89218
638	5471915.38812	2222343.0508
639	5415102.48213	2289040.4331
640	5482360.41842	2290560.33377
641	5224015.70919	2214442.04537
642	2980547.28147	2305803.63659
643	2951533.80296	2324477.81862
644	3046590.94225	2298711.68304
645	2976365.08005	2322519.23483
646	2978503.29505	2322052.64781
647	3294228.49109	2330845.39779
648	3243271.78047	2324195.45586
649	3332846.91585	2320015.0374
650	3347802.87365	2310366.40871
651	3466950.04699	2076387.35046
652	3640338.31867	2079339.1894
653	3646026.94846	2080582.45571
654	3641850.62401	2117598.83623
655	3632848.97423	2084047.18847
656	3453902.93916	1940582.43613
657	3352427.90711	1682991.67834
658	2955997.15913	2012465.56254
659	3390576.10464	1883591.43964
660	2911606.38154	2445722.33302
661	3387800.09522	2164097.29246
662	3686024.64483	2124764.93911
663	3654784.25572	2068346.48472
664	3194507.43892	2026007.32441
665	3212811.1359	2032149.84736
666	2827337.15085	2014510.98468
667	2973822.12431	2344364.68376
668	3120580.1323	2320593.44355
669	3363381.50465	1746859.69012
670	3348885.02144	1684804.90114
671	3005038.30785	2388292.19959
672	3285375.41292	2347701.60893
673	3046086.07819	2295636.05139
674	3237824.53291	2284727.40082
675	3275455.80074	2128820.7396
676	3640886.50339	2112667.72863
677	3464399.75271	1931199.15461
678	3366675.85205	1862874.91688
679	3291195.67623	1853405.35578
680	3015263.78906	1931163.2177
681	2728083.85819	2088806.28279
682	2762399.73361	2004995.10548
683	3129531.41195	2083816.01948
684	3309221.72139	1818204.51234
685	3315936.07423	1717138.39579
686	3353167.51414	1680165.77683
687	3038573.33568	1714486.91552
688	2908910.71174	1665850.4833
689	2914382.29245	1668922.05162
690	2911225.03726	1586988.59361
691	2819363.19926	1733082.51666
692	2862499.98373	1856306.45153
693	2790469.53735	1854737.16749
694	2676777.58158	1918329.56073
695	2693555.03741	1977594.8906
696	3223540.26185	2054593.50875
697	3192823.11061	2029508.52864
698	3200671.97749	2308023.86112
699	3637347.90877	2054930.56498
700	3417713.88582	1876475.96205
701	4250339.40917	1811674.11892
702	4206957.75085	1953590.54503
703	4786891.75851	1681765.95413
704	4737613.42655	1565644.06331
705	4866453.49402	1771624.15156
706	4987516.51349	1985325.85305
707	4977563.25448	1981815.48372
708	4935316.1086	1964229.95307
709	4702447.41375	1994524.39351
710	4741031.17583	1962746.05552
711	4670228.62906	2028766.64446
712	4673546.47951	1984796.81411
713	4652193.89199	2152737.09209
714	4593090.92095	2159845.81577
715	4010368.97389	2999926.60066
716	3783577.3171	2441884.16946
717	3491996.02494	2439161.75531
718	3461022.60282	2381267.91924
719	3403753.3392	2326573.69326
720	3465307.09489	2306333.03245
721	3555965.61353	2267183.05582
722	3664675.7492	2304063.19362
723	3638167.34508	2330531.41501
724	3610863.25802	2364523.29305
725	3738695.28826	2267881.97301
726	3829431.52377	2305720.50788
727	3903228.36774	2339934.91306
728	3742567.32476	2494614.34489
729	3772265.97845	2695243.2165
730	3838134.92084	2601682.87375
731	3835852.22017	2552865.09842
732	3847911.41687	2681128.11956
733	3741537.74188	2813414.30372
734	3737095.67783	2785071.74968
735	3763172.97316	2874425.60631
736	3787923.9187	2777082.46692
737	4078820.12935	2301663.69963
738	4028631.87121	2266044.90641
739	3990904.64998	2250629.36421
740	3974818.52408	2303045.22094
741	3976984.95953	2293456.77672
742	3935123.02747	2279673.21595
743	3978769.59851	2458033.43041
744	4053193.43096	2461005.84925
745	4042666.60755	2516222.21006
746	4011566.92339	2493582.19901
747	3929592.99033	2518536.97003
748	4004784.33857	2484471.20912
749	3970871.15123	2483246.92226
750	3999724.35102	2563730.51877
751	3896624.366	2324105.32452
752	3904644.54203	2378844.62667
753	3929790.86455	2400697.92125
754	3918672.07386	2445900.42191
755	3913777.72358	2496148.34771
756	3908208.01729	2538892.75425
757	3935105.05901	2539708.34848
758	3957896.5309	2540012.63159
759	3957130.64142	2532485.74817
760	3923999.24159	2560522.40572
761	3915964.45792	2588637.87995
762	3934663.86781	2708733.37763
763	3897121.00973	2823982.05599
764	3863839.23596	2773406.13247
765	3958462.01386	2870066.38028
766	3907396.1973	2918233.30878
767	4037906.87853	2868680.11734
768	3855307.6503	2844933.86113
769	4051254.60827	2814182.01007
770	3921489.77603	2656471.71753
771	3919499.34452	2632591.21796
772	3931517.00028	2623922.40443
773	4010343.55707	2957536.8942
774	4019257.74348	2934986.45407
775	4048784.75858	2906473.89581
776	3952464.11708	3008308.94127
777	3929831.38804	2987883.40535
778	3818847.34214	2978155.4658
779	3807320.95863	2833361.59557
780	4193898.61614	2707775.07746
781	4206238.15363	2687532.11851
782	4212353.31691	2683779.04104
783	4197349.97512	2696195.53149
784	4187471.25465	2696422.49018
785	4171830.87425	2696817.50541
786	4164570.28115	2702465.33716
787	4159072.61824	2697172.12957
788	4145289.68248	2690928.49008
789	4138641.16821	2689323.46618
790	4132596.75953	2681047.28252
791	4120901.00326	2689324.00074
792	4117698.31015	2680355.28074
793	4089639.84206	2752926.15341
794	4100677.15295	2742782.59774
795	4107414.00592	2747970.6642
796	4120895.98062	2748073.15188
797	4098218.68576	2763480.02155
798	4045668.99588	2797376.17552
799	4052571.9916	2806127.85129
800	4054707.79219	2799961.17931
801	4062068.04672	2783847.42082
802	4071709.416	2799766.42365
803	4080546.63168	2816948.88992
804	4086917.05808	2795459.53481
805	4095905.67645	2787205.69624
806	4158781.99639	2974715.52647
807	4151570.58478	2932212.26475
808	4127837.47625	2923018.38678
809	4299079.87784	3645624.43381
810	4308694.72242	3636480.57229
811	4314162.05246	3657897.8711
812	4333996.88564	3655232.20309
813	4330672.53646	3663259.38174
814	4332451.11919	3671299.05723
815	4334228.56335	3677731.61901
816	4324061.87286	3677177.89646
817	4323467.61874	3670213.61161
818	4323771.33014	3663249.79673
819	4323774.7394	3657893.51707
820	4230071.95072	3744003.69036
821	4236619.6989	3762086.7449
822	4254364.26955	3771421.45057
823	4265523.3431	3774479.04755
824	4277812.38126	3775411.00874
825	4288651.25268	3778530.73788
826	4283808.58229	3759286.96273
827	4277913.59955	3756663.30562
828	4300458.73118	3744180.67944
829	4311149.5155	3782705.36012
830	4309089.0658	3776284.15661
831	4313498.59575	3791270.47311
832	4319620.23356	3812149.56788
833	4323687.28572	3794477.32646
834	4347996.89955	3814376.33475
835	4344356.2533	3792398.18964
836	4335109.64408	3772005.68847
837	4328376.65419	3775202.847
838	4324585.1398	3765557.80361
839	4316671.65368	3762344.64047
840	4318728.43894	3769840.89063
841	3858654.8533	2838076.56334
842	3861525.09293	2853041.60872
843	3822309.70086	2872716.09697
844	3827876.98465	2880550.43051
845	3805531.49082	2887557.48853
846	3811674.66945	2952800.40336
847	3808122.0938	2942332.90685
848	3795583.03319	2938643.39241
849	3809569.99147	2981013.32163
850	3790143.69426	2958355.49878
851	3785343.25441	2964738.36227
852	3780114.35115	2934787.44613
853	3787988.04699	2916789.81844
854	3770048.75459	2914677.98925
855	3766655.48542	2906670.54102
856	3750168.27999	2903485.07022
857	3772317.45646	2898713.10438
858	3777935.40755	2896666.03655
859	3774356.63342	2886707.46904
860	3778722.60206	2878401.15924
861	3770369.18443	2879249.10023
862	3764633.69875	2886721.0447
863	3748933.54248	2885419.1411
864	3740771.66021	2881866.92721
865	3775840.75707	2859033.15533
866	3770860.39854	2867893.01488
867	3785529.91248	2864944.19598
868	3794821.63339	2849784.54513
869	3783639.43633	2842038.37588
870	3758312.36339	2953774.45944
871	3716718.89865	2917002.29223
872	3711256.46366	2896946.66964
873	3709962.83208	2888234.03964
874	3720385.27503	2888534.36924
875	3810151.92477	2993734.51671
